filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
imdb/benchmarks/ceb/10a/ffa89001847857aea332203f58817579edf17efa.sql,1,6,958
imdb/benchmarks/ceb/10a/ffa89001847857aea332203f58817579edf17efa.sql,1,6,912
imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,1,6,1035
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,1,6,982
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,1,6,1038
imdb/benchmarks/ceb/8a/8a99.sql,2,11,1032
imdb/benchmarks/ceb/8a/8a99.sql,2,11,1037
imdb/benchmarks/ceb/8a/8a99.sql,2,11,942
imdb/benchmarks/ceb/8a/8a98.sql,2,11,943
imdb/benchmarks/ceb/8a/8a98.sql,2,11,1068
imdb/benchmarks/ceb/8a/8a98.sql,2,11,203
imdb/benchmarks/ceb/8a/8a98.sql,2,11,270
