filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
tpcds/10gb/queries/12/999.sql,1,2,53689
tpcds/10gb/queries/20/999.sql,1,2,54036
tpcds/10gb/queries/20/998.sql,1,2,54570
tpcds/10gb/queries/20/998.sql,1,2,55975
tpcds/10gb/queries/20/999.sql,1,2,67356
tpcds/10gb/queries/20/999.sql,1,2,53836
tpcds/10gb/queries/20/997.sql,1,2,53986
tpcds/10gb/queries/20/996.sql,1,2,53987
tpcds/10gb/queries/20/995.sql,1,2,53768
tpcds/10gb/queries/20/994.sql,1,2,69605
tpcds/10gb/queries/20/994.sql,1,2,54150
tpcds/10gb/queries/20/999.sql,1,2,53541
tpcds/10gb/queries/20/993.sql,1,2,81437
tpcds/10gb/queries/20/993.sql,1,2,55717
tpcds/10gb/queries/20/992.sql,1,2,69357
tpcds/10gb/queries/24/999.sql,2,5,54199
tpcds/10gb/queries/24/998.sql,2,5,54149
tpcds/10gb/queries/20/996.sql,1,2,54639
tpcds/10gb/queries/20/999.sql,1,2,54370
tpcds/10gb/queries/20/995.sql,1,2,70053
tpcds/10gb/queries/24/997.sql,2,5,81607
tpcds/10gb/queries/24/996.sql,2,5,53898
tpcds/10gb/queries/24/995.sql,2,5,53807
tpcds/10gb/queries/20/991.sql,1,2,53074
tpcds/10gb/queries/20/990.sql,1,2,53841
tpcds/10gb/queries/20/99.sql,1,2,54181
tpcds/10gb/queries/20/989.sql,1,2,81537
tpcds/10gb/queries/20/99.sql,1,2,56270
tpcds/10gb/queries/20/988.sql,1,2,55466
tpcds/10gb/queries/20/988.sql,1,2,54392
tpcds/10gb/queries/20/99.sql,1,2,54366
tpcds/10gb/queries/20/988.sql,1,2,55248
tpcds/10gb/queries/20/99.sql,1,2,81311
tpcds/10gb/queries/20/987.sql,1,2,66094
tpcds/10gb/queries/20/986.sql,1,2,129029
tpcds/10gb/queries/20/985.sql,1,2,129018
tpcds/10gb/queries/20/984.sql,1,2,128348
tpcds/10gb/queries/20/983.sql,1,2,128396
tpcds/10gb/queries/20/982.sql,1,2,128383
tpcds/10gb/queries/20/981.sql,1,2,128358
tpcds/10gb/queries/20/980.sql,1,2,128647
tpcds/10gb/queries/20/985.sql,1,2,128255
tpcds/10gb/queries/20/98.sql,1,2,128148
tpcds/10gb/queries/20/979.sql,1,2,128851
tpcds/10gb/queries/20/980.sql,1,2,128203
tpcds/10gb/queries/20/98.sql,1,2,128900
tpcds/10gb/queries/20/980.sql,1,2,128170
tpcds/10gb/queries/20/979.sql,1,2,128918
tpcds/10gb/queries/24/994.sql,2,5,128781
tpcds/10gb/queries/85/999.sql,3,7,128771
tpcds/10gb/queries/24/993.sql,2,5,128727
tpcds/10gb/queries/24/994.sql,2,5,128510
tpcds/10gb/queries/85/999.sql,3,7,129086
tpcds/10gb/queries/20/978.sql,1,2,128323
tpcds/10gb/queries/20/977.sql,1,2,128208
tpcds/10gb/queries/20/978.sql,1,2,128903
tpcds/10gb/queries/20/976.sql,1,2,128087
tpcds/10gb/queries/24/992.sql,2,5,128616
