filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
imdb/benchmarks/ceb/10a/ffa89001847857aea332203f58817579edf17efa.sql,1,6,7112348
imdb/benchmarks/ceb/8a/8a99.sql,2,11,8232015
imdb/benchmarks/ceb/8a/8a99.sql,2,11,8419062
imdb/benchmarks/ceb/8a/8a99.sql,2,11,7543458
imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,1,6,7981039
imdb/benchmarks/ceb/8a/8a98.sql,2,11,7849875
imdb/benchmarks/ceb/8a/8a98.sql,2,11,8327760
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,1,6,7128646
imdb/benchmarks/ceb/11b/fff7b3029c1269dafc8a42b3a1cf7cc0e994fd15.sql,2,11,8282988
imdb/benchmarks/job/17f.sql,1,6,7553856
imdb/benchmarks/ceb/8a/8a98.sql,2,11,7706297
imdb/benchmarks/ceb/8a/8a97.sql,2,11,8524224
imdb/benchmarks/ceb/8a/8a97.sql,2,11,8000347
imdb/benchmarks/ceb/8a/8a96.sql,2,11,7115041
imdb/benchmarks/ceb/10a/ff28e87026770d06e47c8133bde907e8f62af5f2.sql,1,6,8351866
imdb/benchmarks/ceb/8a/8a96.sql,2,11,8294816
imdb/benchmarks/ceb/8a/8a96.sql,2,11,8445259
imdb/benchmarks/ceb/8a/8a95.sql,2,11,7168536
imdb/benchmarks/ceb/10a/feb4a84432cbf3c03659dec9f994e45c20117dce.sql,1,6,6875677
imdb/benchmarks/ceb/8a/8a94.sql,2,11,6882322
imdb/benchmarks/ceb/8a/8a94.sql,2,11,8030909
imdb/benchmarks/ceb/10a/feab1842e30c452abd391c3326d9e4ff34c6dc11.sql,1,6,6941083
imdb/benchmarks/job/8d.sql,1,6,147356
imdb/benchmarks/job/10c.sql,1,6,6459737
imdb/benchmarks/ceb/8a/8a93.sql,2,11,8784771
imdb/benchmarks/ceb/8a/8a93.sql,2,11,8947813
imdb/benchmarks/ceb/8a/8a93.sql,2,11,7430781
imdb/benchmarks/ceb/10a/fe908e2b6537a8d6acfd277573458dce0e168e28.sql,1,6,6956571
imdb/benchmarks/job/26c.sql,2,11,6746815
imdb/benchmarks/ceb/8a/8a92.sql,2,11,8258754
imdb/benchmarks/ceb/8a/8a91.sql,2,11,7173639
imdb/benchmarks/ceb/8a/8a91.sql,2,11,7964891
imdb/benchmarks/ceb/10a/fe466f77ec0cd3dca2c428d45227925db297555a.sql,1,6,8771360
imdb/benchmarks/ceb/8a/8a90.sql,2,11,7905415
imdb/benchmarks/ceb/8a/8a90.sql,2,11,8701854
imdb/benchmarks/ceb/10a/fe2eb3a8d76a12f5a5487e0a328bd294353322ca.sql,1,6,7062620
imdb/benchmarks/job/18c.sql,1,6,6625989
imdb/benchmarks/ceb/8a/8a9.sql,2,11,8307320
imdb/benchmarks/ceb/8a/8a9.sql,2,11,8268630
imdb/benchmarks/ceb/8a/8a89.sql,2,11,8908508
imdb/benchmarks/ceb/10a/fde055219af175b5eb19a7dc52449920e4abac50.sql,1,6,7505584
imdb/benchmarks/ceb/8a/8a88.sql,2,11,7707457
imdb/benchmarks/ceb/8a/8a88.sql,2,11,7485060
