filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
imdb/benchmarks/job/11d.sql,2,7,1203279
imdb/benchmarks/job/16d.sql,3,7,1163771
imdb/benchmarks/job/9d.sql,2,7,1628072
imdb/benchmarks/ceb/3a/3a999.sql,5,9,1155827
imdb/benchmarks/job/12c.sql,2,7,1506489
imdb/benchmarks/job/11d.sql,2,7,1441843
imdb/benchmarks/job/9d.sql,2,7,1414108
imdb/benchmarks/job/14c.sql,2,7,1550768
imdb/benchmarks/job/14c.sql,2,7,1563837
imdb/benchmarks/job/12c.sql,2,7,1098105
imdb/benchmarks/ceb/1a/1a999.sql,4,8,1389918
imdb/benchmarks/ceb/1a/1a999.sql,4,8,1117009
imdb/benchmarks/ceb/10a/ffa89001847857aea332203f58817579edf17efa.sql,1,6,1573490
imdb/benchmarks/job/17f.sql,1,6,1528544
imdb/benchmarks/job/17f.sql,1,6,1609240
imdb/benchmarks/ceb/2a/2a99.sql,6,10,1131028
imdb/benchmarks/ceb/2a/2a99.sql,6,10,1320110
imdb/benchmarks/job/8d.sql,1,6,1637541
imdb/benchmarks/job/10c.sql,1,6,1342717
imdb/benchmarks/job/8d.sql,1,6,1687602
imdb/benchmarks/job/10c.sql,1,6,1468211
imdb/benchmarks/ceb/2b/2b99.sql,7,10,1474395
imdb/benchmarks/job/7c.sql,3,7,1478525
imdb/benchmarks/job/7c.sql,3,7,1709365
imdb/benchmarks/ceb/2b/2b98.sql,7,10,1716944
imdb/benchmarks/job/18c.sql,1,6,1794724
imdb/benchmarks/ceb/2b/2b98.sql,7,10,1661496
imdb/benchmarks/job/18c.sql,1,6,1443565
imdb/benchmarks/job/16c.sql,2,7,1230774
imdb/benchmarks/job/10b.sql,1,6,1533716
imdb/benchmarks/ceb/2b/2b98.sql,7,10,1383299
imdb/benchmarks/job/9c.sql,3,7,1567556
imdb/benchmarks/job/9c.sql,3,7,1335589
imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,1,6,1244644
imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,1,6,1109914
imdb/benchmarks/job/17e.sql,1,6,1255780
imdb/benchmarks/job/17e.sql,1,6,1643160
imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,1,6,1611799
imdb/benchmarks/job/17e.sql,1,6,1342146
imdb/benchmarks/ceb/9a/fff673d500e25c73a6e054e9a4e60a31e633ba47.sql,4,8,1644755
imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,1,6,1352201
imdb/benchmarks/job/17e.sql,1,6,1659971
imdb/benchmarks/job/7b.sql,2,7,1170858
imdb/benchmarks/job/16b.sql,2,7,1392415
imdb/benchmarks/ceb/9b/feae2fd4e41ac4a2d94f9d77bf9d0106a7397871.sql,4,8,1616909
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,1,6,1673516
imdb/benchmarks/ceb/2c/2c99.sql,4,8,1229905
imdb/benchmarks/ceb/5a/5a999.sql,5,9,1626802
imdb/benchmarks/job/8c.sql,1,6,1154002
imdb/benchmarks/job/8c.sql,1,6,1156443
imdb/benchmarks/job/18b.sql,1,6,1163282
imdb/benchmarks/job/14b.sql,3,7,1758400
imdb/benchmarks/ceb/10a/ff28e87026770d06e47c8133bde907e8f62af5f2.sql,1,6,1155633
imdb/benchmarks/job/14b.sql,3,7,1674097
imdb/benchmarks/job/16a.sql,2,7,1201983
imdb/benchmarks/job/16a.sql,2,7,1373382
imdb/benchmarks/ceb/11a/fe9f99ecc087c8840691c9b100708bfa43569855.sql,5,9,1414360
imdb/benchmarks/job/16a.sql,2,7,1593324
imdb/benchmarks/ceb/11a/fe9f99ecc087c8840691c9b100708bfa43569855.sql,5,9,1216357
imdb/benchmarks/job/16a.sql,2,7,1468761
imdb/benchmarks/ceb/9a/fff673d500e25c73a6e054e9a4e60a31e633ba47.sql,4,8,1719176
imdb/benchmarks/job/16b.sql,2,7,1551002
imdb/benchmarks/ceb/9b/feae2fd4e41ac4a2d94f9d77bf9d0106a7397871.sql,4,8,1593325
imdb/benchmarks/job/8c.sql,1,6,1161665
imdb/benchmarks/ceb/3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,5,9,1452081
imdb/benchmarks/ceb/3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,5,9,1201733
imdb/benchmarks/ceb/8a/8a99.sql,8,11,1331235
imdb/benchmarks/ceb/5a/5a999.sql,5,9,1776121
imdb/benchmarks/job/11c.sql,3,7,1570863
imdb/benchmarks/ceb/8a/8a99.sql,8,11,1115025
imdb/benchmarks/job/11c.sql,3,7,1346237
imdb/benchmarks/ceb/8a/8a99.sql,8,11,1119097
imdb/benchmarks/ceb/8a/8a99.sql,8,11,1486482
imdb/benchmarks/job/22d.sql,7,10,1380744
imdb/benchmarks/job/22d.sql,7,10,1584283
imdb/benchmarks/job/14a.sql,2,7,1743505
imdb/benchmarks/job/12b.sql,2,7,1783117
