filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
tpcds/10gb/queries/37/999.sql,2,3,111045
tpcds/10gb/queries/12/999.sql,1,2,111981
tpcds/10gb/queries/48/999.sql,5,4,107623
tpcds/10gb/queries/24/999.sql,7,5,99905
tpcds/10gb/queries/13/999.sql,6,5,115499
tpcds/10gb/queries/8/999.sql,6,5,82762
tpcds/10gb/queries/82/999.sql,3,3,106758
tpcds/10gb/queries/84/999.sql,6,5,90466
tpcds/10gb/queries/85/999.sql,10,7,112716
tpcds/10gb/queries/89/999.sql,2,3,147985
tpcds/10gb/queries/21/99.sql,2,3,167829
tpcds/10gb/queries/27/99.sql,4,4,124886
tpcds/10gb/queries/32/998.sql,6,5,107035
tpcds/10gb/queries/20/999.sql,1,2,121952
tpcds/10gb/queries/44/99.sql,3,3,144834
tpcds/10gb/queries/51/9.sql,2,3,150811
tpcds/10gb/queries/27/98.sql,4,4,92818
tpcds/10gb/queries/92/998.sql,7,5,76332
tpcds/10gb/queries/32/997.sql,6,5,102647
tpcds/10gb/queries/51/9.sql,2,3,88465
tpcds/10gb/queries/92/997.sql,7,5,121271
tpcds/10gb/queries/44/98.sql,3,3,82407
tpcds/10gb/queries/41/999.sql,1,2,122093
tpcds/10gb/queries/53/9.sql,2,3,114320
tpcds/10gb/queries/63/9.sql,3,3,93626
tpcds/10gb/queries/40/99.sql,4,4,104387
tpcds/10gb/queries/26/99.sql,5,4,109234
tpcds/10gb/queries/63/8.sql,3,3,117356
tpcds/10gb/queries/19/99.sql,6,5,105019
tpcds/10gb/queries/47/99.sql,6,5,105353
tpcds/10gb/queries/26/98.sql,5,4,150232
tpcds/10gb/queries/67/9.sql,2,3,96934
tpcds/10gb/queries/57/99.sql,6,5,152681
tpcds/10gb/queries/1/99.sql,6,5,142665
tpcds/10gb/queries/16/99.sql,10,7,111630
tpcds/10gb/queries/65/9.sql,6,5,168141
tpcds/10gb/queries/19/99.sql,6,5,126674
tpcds/10gb/queries/47/99.sql,6,5,126977
tpcds/10gb/queries/67/9.sql,2,3,127973
tpcds/10gb/queries/1/99.sql,6,5,148931
tpcds/10gb/queries/57/99.sql,6,5,131895
tpcds/10gb/queries/16/99.sql,10,7,160035
tpcds/10gb/queries/65/9.sql,6,5,159111
tpcds/10gb/queries/97/9.sql,3,3,158203
tpcds/10gb/queries/96/9.sql,2,3,76769
tpcds/10gb/queries/7/99.sql,5,4,95983
tpcds/10gb/queries/36/9.sql,2,3,93989
tpcds/10gb/queries/15/9.sql,3,3,129120
tpcds/10gb/queries/36/8.sql,2,3,130413
tpcds/10gb/queries/98/999.sql,1,2,152947
tpcds/10gb/queries/53/8.sql,2,3,139144
tpcds/10gb/queries/98/998.sql,1,2,80731
tpcds/10gb/queries/3/99.sql,1,2,102677
tpcds/10gb/queries/55/99.sql,1,2,124143
tpcds/10gb/queries/93/9.sql,1,2,150956
tpcds/10gb/queries/22/9.sql,1,2,156248
tpcds/10gb/queries/51/8.sql,2,3,86889
tpcds/10gb/queries/93/8.sql,1,2,150117
tpcds/10gb/queries/86/9.sql,1,2,143355
tpcds/10gb/queries/42/9.sql,1,2,108606
tpcds/10gb/queries/21/98.sql,3,3,128382
tpcds/10gb/queries/79/99.sql,5,4,104058
tpcds/10gb/queries/70/9.sql,6,5,83731
tpcds/10gb/queries/43/9.sql,1,2,135141
tpcds/10gb/queries/54/99.sql,10,7,133976
tpcds/10gb/queries/45/9.sql,6,5,111240
tpcds/10gb/queries/71/9.sql,7,5,164315
tpcds/10gb/queries/89/998.sql,2,3,81861
tpcds/10gb/queries/57/98.sql,6,5,101199
tpcds/10gb/queries/57/98.sql,6,5,93140
tpcds/10gb/queries/70/9.sql,6,5,138681
tpcds/10gb/queries/21/98.sql,3,3,114123
tpcds/10gb/queries/71/9.sql,7,5,114554
tpcds/10gb/queries/15/8.sql,2,3,126096
tpcds/10gb/queries/82/998.sql,3,3,105142
tpcds/10gb/queries/52/9.sql,1,2,109263
tpcds/10gb/queries/82/997.sql,2,3,128881
tpcds/10gb/queries/52/8.sql,1,2,134451
tpcds/10gb/queries/43/8.sql,1,2,167363
tpcds/10gb/queries/41/998.sql,1,2,133920
