filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
imdb/benchmarks/ceb/8a/8a105.sql,3,15,3809964
imdb/benchmarks/ceb/8a/8a22.sql,1,6,4792388
imdb/benchmarks/ceb/8a/8a37.sql,1,6,4112837
imdb/benchmarks/ceb/8a/8a242.sql,1,6,5750661
imdb/benchmarks/ceb/8a/8a242.sql,1,6,5803323
imdb/benchmarks/ceb/8a/8a164.sql,1,6,3769467
imdb/benchmarks/ceb/8a/8a164.sql,1,6,3799736
imdb/benchmarks/ceb/8a/8a85.sql,1,6,6791767
imdb/benchmarks/ceb/8a/8a469.sql,1,6,4448196
imdb/benchmarks/ceb/8a/8a469.sql,1,6,4521928
imdb/benchmarks/ceb/8a/8a113.sql,1,6,6661093
imdb/benchmarks/ceb/8a/8a490.sql,1,6,5875307
