filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,1,6,9554395
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,1,6,7878941
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,1,6,9145406
imdb/benchmarks/ceb/4a/4a482.sql,1,6,7443177
imdb/benchmarks/ceb/4a/4a482.sql,1,6,7715059
imdb/benchmarks/ceb/4a/4a129.sql,1,6,7645573
imdb/benchmarks/ceb/4a/4a211.sql,1,6,5471636
imdb/benchmarks/ceb/4a/4a110.sql,1,6,8528308
imdb/benchmarks/ceb/8a/8a105.sql,5,15,8487994
imdb/benchmarks/ceb/8a/8a22.sql,5,15,6201023
imdb/benchmarks/ceb/8a/8a22.sql,5,15,6995693
imdb/benchmarks/ceb/8a/8a37.sql,5,15,6227785
imdb/benchmarks/job/18c.sql,1,6,330310
imdb/benchmarks/job/8a.sql,1,6,464389
imdb/benchmarks/job/8a.sql,1,6,2395194
imdb/benchmarks/job/8b.sql,1,6,3345488
imdb/benchmarks/job/10b.sql,1,6,168701
imdb/benchmarks/job/10c.sql,1,6,2399330
imdb/benchmarks/job/8d.sql,1,6,347672
imdb/benchmarks/ceb/9b/c70199d95488a4b61c40674bf6853ff1281fdde7.sql,2,8,2731685
