filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,1,6,6363981
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,1,6,7227127
imdb/benchmarks/ceb/4a/4a482.sql,1,6,5945020
imdb/benchmarks/ceb/4a/4a129.sql,2,7,6489526
imdb/benchmarks/ceb/8a/8a105.sql,10,14,5633023
imdb/benchmarks/ceb/9b/c70199d95488a4b61c40674bf6853ff1281fdde7.sql,3,8,6105198
imdb/benchmarks/job/9a.sql,2,7,5872337
imdb/benchmarks/ceb/9b/c70199d95488a4b61c40674bf6853ff1281fdde7.sql,3,8,7409192
imdb/benchmarks/ceb/9b/8efa59d69d53b686972113368b6e6cd0f339486d.sql,3,8,7244627
imdb/benchmarks/ceb/9b/8efa59d69d53b686972113368b6e6cd0f339486d.sql,3,8,7382575
imdb/benchmarks/ceb/9b/d2c89ec1345555190222cdd2e83b0a3bf47165d7.sql,3,8,6587752
imdb/benchmarks/ceb/9b/d2c89ec1345555190222cdd2e83b0a3bf47165d7.sql,3,8,5789731
imdb/benchmarks/ceb/9b/0212483903fd9f9408c6979ee1b4c022bd46a1da.sql,5,10,5987350
imdb/benchmarks/job/18c.sql,1,6,5718202
imdb/benchmarks/job/18b.sql,1,6,6830344
imdb/benchmarks/job/8a.sql,1,6,6996704
imdb/benchmarks/job/8b.sql,1,6,7382841
imdb/benchmarks/job/8d.sql,1,6,6038807
imdb/benchmarks/job/8c.sql,1,6,7152487
imdb/benchmarks/job/17a.sql,1,6,6198409
imdb/benchmarks/job/10b.sql,1,6,7338659
imdb/benchmarks/job/8c.sql,1,6,5981231
imdb/benchmarks/job/10c.sql,1,6,6591662
imdb/benchmarks/job/10a.sql,1,6,7391012
imdb/benchmarks/job/17d.sql,1,6,5750336
imdb/benchmarks/ceb/10a/7bcc6d0a7d4f71732a63dd7ed1fa90b920521629.sql,1,6,6396999
imdb/benchmarks/ceb/10a/7bcc6d0a7d4f71732a63dd7ed1fa90b920521629.sql,1,6,5780966
imdb/benchmarks/job/12a.sql,2,7,5987634
imdb/benchmarks/ceb/10a/7bcc6d0a7d4f71732a63dd7ed1fa90b920521629.sql,1,6,5849961
imdb/benchmarks/job/12a.sql,2,7,7314949
imdb/benchmarks/job/12c.sql,2,7,6694168
imdb/benchmarks/job/12c.sql,2,7,7154572
imdb/benchmarks/job/21b.sql,3,8,5385107
imdb/benchmarks/job/21b.sql,3,8,7180641
imdb/benchmarks/job/21a.sql,3,8,7130473
imdb/benchmarks/job/13c.sql,1,6,5987664
imdb/benchmarks/job/21c.sql,1,6,7396563
imdb/benchmarks/job/13b.sql,1,6,7251312
imdb/benchmarks/job/13a.sql,1,6,7353570
imdb/benchmarks/ceb/10a/d4eec8b3940f97bddc1b30930d723b9b1245aee9.sql,1,6,6920188
imdb/benchmarks/ceb/4a/4a211.sql,1,6,6577403
imdb/benchmarks/job/18a.sql,1,6,4016806
imdb/benchmarks/ceb/4a/4a110.sql,1,6,3384769
imdb/benchmarks/ceb/4a/4a137.sql,1,6,4888420
imdb/benchmarks/ceb/10a/b0fa6a3f8fa1820a4f7be7aeb6b405909834053c.sql,2,7,2722746
imdb/benchmarks/job/17f.sql,2,7,3628441
imdb/benchmarks/job/7a.sql,2,7,4030667
imdb/benchmarks/job/17c.sql,1,6,2789539
imdb/benchmarks/job/7a.sql,2,7,3424010
imdb/benchmarks/job/17f.sql,2,7,3910176
imdb/benchmarks/job/7a.sql,2,7,4779802
imdb/benchmarks/job/7a.sql,2,7,2880938
imdb/benchmarks/ceb/10a/4f19c56e1f0ccdeca925474a607fb0d9994532ff.sql,2,7,4936524
imdb/benchmarks/ceb/10a/aa1883d2afa0b06a4d39a9ac7a59f64b70e056bd.sql,1,6,4295500
imdb/benchmarks/ceb/10a/f44e11e05312751aed578e99662faaef39704609.sql,1,6,4619756
imdb/benchmarks/job/17b.sql,2,7,4531392
imdb/benchmarks/job/17e.sql,1,6,3961222
imdb/benchmarks/ceb/10a/f33c42be8454d0e1823e578572022699fb67185d.sql,1,6,2910105
imdb/benchmarks/job/16d.sql,2,7,3295520
imdb/benchmarks/ceb/4a/4a222.sql,2,7,4394924
imdb/benchmarks/ceb/4a/4a222.sql,2,7,4115091
imdb/benchmarks/ceb/10a/3272b31ab2c815e3cceca23d845bd2bb6ce9dfa1.sql,2,7,2740691
imdb/benchmarks/ceb/10a/6a8c485255dad8338337788b05933746cfba3a86.sql,1,6,3578424
imdb/benchmarks/ceb/10a/396bfb4e1af7ece9f86b8a4bc53c4bbac1c7d12b.sql,1,6,4907279
