filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
imdb/benchmarks/job/11d.sql,3,7,181832
imdb/benchmarks/ceb/10a/ffa89001847857aea332203f58817579edf17efa.sql,1,6,254089
imdb/benchmarks/ceb/10a/ffa89001847857aea332203f58817579edf17efa.sql,1,6,487140
imdb/benchmarks/job/17f.sql,1,6,241304
imdb/benchmarks/job/8d.sql,2,6,495976
imdb/benchmarks/job/8c.sql,2,6,191187
imdb/benchmarks/job/8b.sql,2,6,292655
imdb/benchmarks/job/8a.sql,2,6,262022
imdb/benchmarks/job/10c.sql,1,6,474728
imdb/benchmarks/job/10b.sql,1,6,454563
imdb/benchmarks/job/18c.sql,2,6,196217
imdb/benchmarks/job/18b.sql,2,6,242136
imdb/benchmarks/job/18a.sql,2,6,144778
imdb/benchmarks/job/10a.sql,2,6,77810
imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,2,6,343135
imdb/benchmarks/job/17e.sql,2,6,55458
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,2,6,359987
imdb/benchmarks/ceb/10a/ff28e87026770d06e47c8133bde907e8f62af5f2.sql,2,6,432261
imdb/benchmarks/ceb/10a/ff28e87026770d06e47c8133bde907e8f62af5f2.sql,2,6,474829
imdb/benchmarks/ceb/10a/feb4a84432cbf3c03659dec9f994e45c20117dce.sql,2,6,77690
imdb/benchmarks/ceb/10a/feb4a84432cbf3c03659dec9f994e45c20117dce.sql,2,6,196386
imdb/benchmarks/ceb/10a/feb4a84432cbf3c03659dec9f994e45c20117dce.sql,2,6,216049
imdb/benchmarks/job/16d.sql,3,7,472267
imdb/benchmarks/ceb/3a/3a999.sql,7,9,536733
imdb/benchmarks/ceb/3a/3a998.sql,7,9,159822
imdb/benchmarks/ceb/10a/feab1842e30c452abd391c3326d9e4ff34c6dc11.sql,1,6,477776
imdb/benchmarks/ceb/3a/3a998.sql,7,9,365926
imdb/benchmarks/ceb/3a/3a997.sql,7,9,308430
imdb/benchmarks/ceb/3a/3a996.sql,7,9,186648
imdb/benchmarks/ceb/3a/3a997.sql,7,9,170195
imdb/benchmarks/ceb/3a/3a997.sql,7,9,539462
imdb/benchmarks/ceb/1a/1a999.sql,5,8,111022
imdb/benchmarks/ceb/9a/fff673d500e25c73a6e054e9a4e60a31e633ba47.sql,6,8,385788
imdb/benchmarks/ceb/9a/fff673d500e25c73a6e054e9a4e60a31e633ba47.sql,6,8,100249
imdb/benchmarks/ceb/9a/fff673d500e25c73a6e054e9a4e60a31e633ba47.sql,6,8,83738
imdb/benchmarks/ceb/9a/fff673d500e25c73a6e054e9a4e60a31e633ba47.sql,6,8,469169
imdb/benchmarks/ceb/3a/3a995.sql,7,9,274234
imdb/benchmarks/ceb/8a/8a99.sql,11,11,242466
imdb/benchmarks/ceb/5a/5a999.sql,7,9,259994
imdb/benchmarks/ceb/5a/5a998.sql,7,9,335312
