filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
imdb/benchmarks/ceb/9b/c70199d95488a4b61c40674bf6853ff1281fdde7.sql,12,13,163646
imdb/benchmarks/ceb/9b/8efa59d69d53b686972113368b6e6cd0f339486d.sql,12,13,432601
imdb/benchmarks/ceb/5a/5a254.sql,10,11,309545
imdb/benchmarks/ceb/2b/2b176.sql,9,11,94361
imdb/benchmarks/ceb/2b/2b342.sql,9,11,486365
imdb/benchmarks/ceb/5a/5a65.sql,10,11,402266
imdb/benchmarks/ceb/8a/8a105.sql,9,11,432701
imdb/benchmarks/ceb/8a/8a22.sql,9,11,904909
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,5,8,77378
imdb/benchmarks/ceb/4a/4a482.sql,5,8,213117
imdb/benchmarks/job/21b.sql,6,9,367119
imdb/benchmarks/job/18c.sql,1,6,932966
imdb/benchmarks/job/19c.sql,6,9,368137
imdb/benchmarks/ceb/4a/4a129.sql,3,7,79550
imdb/benchmarks/job/30a.sql,9,11,499758
imdb/benchmarks/job/9a.sql,3,7,79111
imdb/benchmarks/job/15c.sql,5,8,363114
imdb/benchmarks/ceb/5a/5a539.sql,6,9,962899
imdb/benchmarks/ceb/10a/7bcc6d0a7d4f71732a63dd7ed1fa90b920521629.sql,3,7,558266
imdb/benchmarks/job/15b.sql,5,8,602122
imdb/benchmarks/job/12a.sql,3,7,582674
imdb/benchmarks/ceb/5a/5a701.sql,6,9,96498
imdb/benchmarks/job/12c.sql,7,10,369030
imdb/benchmarks/job/19a.sql,6,9,235114
imdb/benchmarks/job/21b.sql,6,9,854334
imdb/benchmarks/ceb/4a/4a482.sql,5,8,694466
imdb/benchmarks/job/14b.sql,4,8,648260
imdb/benchmarks/ceb/4a/4a211.sql,5,8,713667
imdb/benchmarks/ceb/10a/d4eec8b3940f97bddc1b30930d723b9b1245aee9.sql,4,8,51803
imdb/benchmarks/job/22d.sql,8,10,452800
imdb/benchmarks/job/22a.sql,8,10,419470
imdb/benchmarks/ceb/9b/d2c89ec1345555190222cdd2e83b0a3bf47165d7.sql,6,9,615214
imdb/benchmarks/job/22b.sql,6,9,736827
imdb/benchmarks/job/22c.sql,6,9,399023
imdb/benchmarks/job/25b.sql,8,10,750344
imdb/benchmarks/job/25a.sql,8,10,471159
imdb/benchmarks/job/21a.sql,5,8,415050
imdb/benchmarks/job/15d.sql,5,8,957295
imdb/benchmarks/job/7a.sql,3,7,579011
imdb/benchmarks/job/16d.sql,3,7,456483
imdb/benchmarks/job/13c.sql,4,8,179279
imdb/benchmarks/job/30a.sql,9,11,155190
imdb/benchmarks/job/19c.sql,6,9,600890
imdb/benchmarks/job/18c.sql,1,6,693271
imdb/benchmarks/job/21b.sql,6,9,630124
imdb/benchmarks/ceb/4a/4a482.sql,5,8,133779
imdb/benchmarks/job/23c.sql,7,10,373781
imdb/benchmarks/job/25a.sql,8,10,920099
imdb/benchmarks/job/25b.sql,8,10,201055
imdb/benchmarks/ceb/4a/4a110.sql,5,8,241882
imdb/benchmarks/job/20c.sql,7,10,682125
imdb/benchmarks/ceb/9b/0212483903fd9f9408c6979ee1b4c022bd46a1da.sql,7,10,393398
imdb/benchmarks/job/19d.sql,6,9,615215
imdb/benchmarks/job/20b.sql,8,10,195901
imdb/benchmarks/job/24a.sql,9,11,213150
imdb/benchmarks/job/24b.sql,9,11,443614
imdb/benchmarks/ceb/5a/5a122.sql,6,9,165615
imdb/benchmarks/job/27b.sql,10,11,388184
imdb/benchmarks/job/25c.sql,8,10,167588
imdb/benchmarks/ceb/8a/8a37.sql,9,11,957296
imdb/benchmarks/ceb/5a/5a558.sql,6,9,548802
imdb/benchmarks/ceb/5a/5a101.sql,10,11,569548
imdb/benchmarks/ceb/9b/05a8af874a75ff51bd9d38eef4366a727d733062.sql,7,10,160159
imdb/benchmarks/job/23a.sql,7,10,71921
imdb/benchmarks/ceb/8a/8a242.sql,9,11,257188
imdb/benchmarks/job/19b.sql,6,9,942505
imdb/benchmarks/job/21c.sql,6,9,706695
imdb/benchmarks/ceb/2b/2b339.sql,7,10,485924
imdb/benchmarks/ceb/2b/2b490.sql,7,10,126283
imdb/benchmarks/ceb/8a/8a164.sql,9,11,839648
imdb/benchmarks/ceb/2b/2b395.sql,7,10,793310
imdb/benchmarks/ceb/5a/5a724.sql,8,10,779977
imdb/benchmarks/job/30c.sql,9,11,289008
imdb/benchmarks/ceb/9b/c6796396346fd9c0f54a821fff635c69850b6412.sql,8,10,230948
imdb/benchmarks/job/26c.sql,9,11,702426
imdb/benchmarks/ceb/9b/898b9ac3aa8190f14d37615c3d3bc45b0c45cafb.sql,10,11,66793
imdb/benchmarks/job/13b.sql,6,9,554827
imdb/benchmarks/ceb/9b/bb4a9afe0544a0d7af63cea6127eacedd3c4ae44.sql,6,9,592344
imdb/benchmarks/job/13a.sql,6,9,323190
imdb/benchmarks/ceb/2b/2b81.sql,7,10,658535
