filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
imdb/benchmarks/ceb/8a/8a105.sql,2,15,6370690
imdb/benchmarks/ceb/8a/8a22.sql,2,15,6425842
imdb/benchmarks/ceb/8a/8a37.sql,2,15,6270744
imdb/benchmarks/ceb/8a/8a242.sql,2,15,5794614
imdb/benchmarks/ceb/8a/8a164.sql,1,6,6921115
imdb/benchmarks/ceb/8a/8a164.sql,1,6,11149295
imdb/benchmarks/ceb/8a/8a85.sql,2,15,6524068
imdb/benchmarks/ceb/8a/8a469.sql,2,15,5505395
imdb/benchmarks/ceb/8a/8a105.sql,2,15,1700055
imdb/benchmarks/ceb/8a/8a113.sql,2,15,529197
imdb/benchmarks/ceb/8a/8a490.sql,2,15,474316
imdb/benchmarks/ceb/8a/8a138.sql,2,15,103294
imdb/benchmarks/ceb/8a/8a335.sql,2,15,183684
imdb/benchmarks/ceb/8a/8a181.sql,2,15,554386
imdb/benchmarks/ceb/8a/8a202.sql,2,15,407562
imdb/benchmarks/ceb/8a/8a105.sql,2,15,3317033
imdb/benchmarks/ceb/8a/8a101.sql,2,15,183732
imdb/benchmarks/ceb/8a/8a10.sql,2,15,529216
imdb/benchmarks/ceb/8a/8a258.sql,2,15,178164
imdb/benchmarks/ceb/8a/8a339.sql,2,15,529253
