filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
imdb/benchmarks/job/6f.sql,1,4,14710139
imdb/benchmarks/ceb/4a/4a250.sql,2,5,16614615
imdb/benchmarks/job/1a.sql,1,4,15988630
imdb/benchmarks/ceb/1a/1a1623.sql,8,8,16690209
imdb/benchmarks/ceb/1a/1a1623.sql,8,8,16798719
imdb/benchmarks/ceb/1a/1a1904.sql,4,6,15798913
imdb/benchmarks/ceb/1a/1a1166.sql,4,6,10003670
imdb/benchmarks/ceb/1a/1a1054.sql,4,6,15502462
imdb/benchmarks/job/2a.sql,1,4,16480972
imdb/benchmarks/ceb/10a/b0fa6a3f8fa1820a4f7be7aeb6b405909834053c.sql,4,6,13518777
imdb/benchmarks/job/1b.sql,1,4,13379646
imdb/benchmarks/job/1d.sql,1,4,13775100
imdb/benchmarks/ceb/10a/aa1883d2afa0b06a4d39a9ac7a59f64b70e056bd.sql,4,6,11487140
imdb/benchmarks/ceb/10a/7bcc6d0a7d4f71732a63dd7ed1fa90b920521629.sql,4,6,11361793
imdb/benchmarks/ceb/10a/91b99b194361afcf7e32ecc811548342a16e05aa.sql,8,8,12885300
imdb/benchmarks/ceb/9a/8b7f2755bbf3f958ca6e4185ee969497c41fc3ac.sql,9,8,11696377
imdb/benchmarks/ceb/9a/0430cb88e51fdf9c597a62f50d75b7736590bd3a.sql,9,8,12530684
imdb/benchmarks/ceb/9a/6f187d2e537c45579f24b1dc33ff561dc39763cb.sql,10,9,11032285
imdb/benchmarks/ceb/9a/6f187d2e537c45579f24b1dc33ff561dc39763cb.sql,10,9,11050203
imdb/benchmarks/ceb/9a/6f187d2e537c45579f24b1dc33ff561dc39763cb.sql,10,9,15017053
imdb/benchmarks/ceb/9a/d5035ed8eb3baf30a4cd170ce1c4421dac0c14a0.sql,9,8,12542876
imdb/benchmarks/ceb/9a/0430cb88e51fdf9c597a62f50d75b7736590bd3a.sql,9,8,15004809
imdb/benchmarks/job/1c.sql,12,10,13914698
imdb/benchmarks/job/4a.sql,1,4,8753193
imdb/benchmarks/job/5c.sql,1,4,13229441
imdb/benchmarks/ceb/3a/3a710.sql,11,9,14025686
imdb/benchmarks/ceb/5a/5a122.sql,11,9,14843002
imdb/benchmarks/ceb/5a/5a65.sql,11,9,14629678
imdb/benchmarks/ceb/5a/5a724.sql,8,8,14571536
imdb/benchmarks/ceb/5a/5a539.sql,12,10,11746707
imdb/benchmarks/ceb/3a/3a1120.sql,8,8,14511705
imdb/benchmarks/ceb/2a/2a76.sql,12,10,13189588
imdb/benchmarks/job/4b.sql,1,4,14118633
imdb/benchmarks/ceb/5a/5a558.sql,12,10,14359618
imdb/benchmarks/ceb/5a/5a254.sql,12,10,14605694
imdb/benchmarks/ceb/11a/a3d5c36a47d47c7869d06b549170bb15f75004d8.sql,10,9,12677003
imdb/benchmarks/ceb/9b/45e8cad34180083e6beb2fad21482ee924d03528.sql,9,8,12165387
imdb/benchmarks/ceb/3b/529792bcfcec19c721f4ed7ce43096b415173571.sql,10,9,13672328
imdb/benchmarks/ceb/2c/2c25.sql,9,8,12942165
imdb/benchmarks/ceb/3b/8c584469c2a05e7db7f20060e619ae417130ccc7.sql,10,9,15061140
imdb/benchmarks/ceb/8a/8a458.sql,14,11,11252657
imdb/benchmarks/ceb/8a/8a377.sql,14,11,12822686
imdb/benchmarks/ceb/8a/8a458.sql,14,11,15030785
imdb/benchmarks/ceb/8a/8a377.sql,14,11,12928878
imdb/benchmarks/ceb/8a/8a458.sql,14,11,12420279
imdb/benchmarks/ceb/8a/8a283.sql,14,11,13855866
imdb/benchmarks/ceb/8a/8a478.sql,14,11,11946036
imdb/benchmarks/ceb/3b/0b253aebe88056148876390be82a41e1aa8ff180.sql,10,9,14208589
imdb/benchmarks/ceb/3b/b3666dfd73309922439b6aa6dea5154979bb445e.sql,10,9,14440759
imdb/benchmarks/ceb/11a/a3d5c36a47d47c7869d06b549170bb15f75004d8.sql,10,9,14415399
imdb/benchmarks/ceb/3b/b3666dfd73309922439b6aa6dea5154979bb445e.sql,10,9,10522112
imdb/benchmarks/job/5a.sql,1,4,8926626
imdb/benchmarks/job/4c.sql,1,4,9946450
imdb/benchmarks/job/5b.sql,1,4,10761883
