filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
imdb/benchmarks/ceb/8a/8a99.sql,3,11,4828111
imdb/benchmarks/ceb/10a/ffa89001847857aea332203f58817579edf17efa.sql,1,6,4306407
imdb/benchmarks/job/17f.sql,1,6,3237801
imdb/benchmarks/job/8d.sql,1,6,1936992
imdb/benchmarks/job/10c.sql,1,6,4832118
imdb/benchmarks/job/18c.sql,1,6,4773415
imdb/benchmarks/job/18b.sql,1,6,113975
imdb/benchmarks/job/18a.sql,1,6,3667050
imdb/benchmarks/job/18b.sql,1,6,2565148
imdb/benchmarks/job/8c.sql,1,6,1747924
imdb/benchmarks/job/17e.sql,1,6,4428344
imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,1,6,3153310
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,1,6,1798371
imdb/benchmarks/ceb/10a/ff28e87026770d06e47c8133bde907e8f62af5f2.sql,1,6,1731012
imdb/benchmarks/ceb/10a/ff28e87026770d06e47c8133bde907e8f62af5f2.sql,1,6,1748319
imdb/benchmarks/ceb/10a/feb4a84432cbf3c03659dec9f994e45c20117dce.sql,1,6,2468576
imdb/benchmarks/ceb/10a/feb4a84432cbf3c03659dec9f994e45c20117dce.sql,1,6,2838192
imdb/benchmarks/job/10b.sql,1,6,4768729
imdb/benchmarks/ceb/10a/feab1842e30c452abd391c3326d9e4ff34c6dc11.sql,1,6,1413852
imdb/benchmarks/job/8b.sql,1,6,1768301
imdb/benchmarks/job/10a.sql,1,6,4779484
imdb/benchmarks/job/8a.sql,1,6,1530205
imdb/benchmarks/job/17d.sql,1,6,1330619
imdb/benchmarks/ceb/10a/fe908e2b6537a8d6acfd277573458dce0e168e28.sql,1,6,2572736
