filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
imdb/benchmarks/ceb/10a/ffa89001847857aea332203f58817579edf17efa.sql,1,6,1425505
imdb/benchmarks/job/17f.sql,1,6,730775
imdb/benchmarks/job/17e.sql,1,6,862578
imdb/benchmarks/job/17d.sql,1,6,1160694
imdb/benchmarks/job/17c.sql,1,6,1832742
imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,1,6,1047298
imdb/benchmarks/job/8d.sql,1,6,1649059
imdb/benchmarks/job/8d.sql,1,6,1174886
imdb/benchmarks/job/8d.sql,1,6,1299659
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,1,6,1732840
imdb/benchmarks/ceb/10a/ff28e87026770d06e47c8133bde907e8f62af5f2.sql,1,6,787059
imdb/benchmarks/job/8d.sql,1,6,1086929
imdb/benchmarks/job/8d.sql,1,6,872282
imdb/benchmarks/ceb/1a/1a999.sql,3,8,968958
imdb/benchmarks/ceb/10a/ff28e87026770d06e47c8133bde907e8f62af5f2.sql,1,6,1086962
imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,1,6,1278532
imdb/benchmarks/job/8d.sql,1,6,1612373
imdb/benchmarks/job/8d.sql,1,6,1375515
imdb/benchmarks/job/8d.sql,1,6,1920176
imdb/benchmarks/job/11d.sql,2,7,808860
imdb/benchmarks/ceb/10a/feb4a84432cbf3c03659dec9f994e45c20117dce.sql,1,6,1700607
imdb/benchmarks/ceb/9a/fff673d500e25c73a6e054e9a4e60a31e633ba47.sql,3,8,1965493
imdb/benchmarks/job/10c.sql,1,6,745057
imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,1,6,1600863
imdb/benchmarks/ceb/10a/feab1842e30c452abd391c3326d9e4ff34c6dc11.sql,1,6,1976451
imdb/benchmarks/job/8d.sql,1,6,952676
imdb/benchmarks/job/8d.sql,1,6,1479206
imdb/benchmarks/job/8d.sql,1,6,938588
imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,1,6,911108
imdb/benchmarks/job/18c.sql,1,6,1142812
imdb/benchmarks/job/10b.sql,1,6,1511596
imdb/benchmarks/job/17b.sql,1,6,1951710
imdb/benchmarks/job/10a.sql,1,6,1052022
imdb/benchmarks/ceb/10a/fe908e2b6537a8d6acfd277573458dce0e168e28.sql,1,6,1492407
imdb/benchmarks/job/17a.sql,1,6,1291404
imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,1,6,1152661
imdb/benchmarks/ceb/10a/fe466f77ec0cd3dca2c428d45227925db297555a.sql,1,6,1994476
imdb/benchmarks/job/17a.sql,1,6,979101
imdb/benchmarks/job/8c.sql,1,6,1411785
imdb/benchmarks/job/8b.sql,1,6,1164546
imdb/benchmarks/job/17a.sql,1,6,1381812
imdb/benchmarks/job/8c.sql,1,6,1183225
imdb/benchmarks/job/8c.sql,1,6,1687475
imdb/benchmarks/job/18b.sql,1,6,1596099
imdb/benchmarks/ceb/10a/fe2eb3a8d76a12f5a5487e0a328bd294353322ca.sql,1,6,1936724
imdb/benchmarks/job/8d.sql,1,6,842774
imdb/benchmarks/job/16d.sql,2,7,1455604
imdb/benchmarks/job/8d.sql,1,6,1122189
imdb/benchmarks/job/8d.sql,1,6,1799915
imdb/benchmarks/ceb/3a/3a999.sql,4,9,1427924
imdb/benchmarks/job/9d.sql,2,7,1829272
imdb/benchmarks/job/11c.sql,2,7,1668871
imdb/benchmarks/job/11b.sql,2,7,1231016
imdb/benchmarks/ceb/10a/fde055219af175b5eb19a7dc52449920e4abac50.sql,1,6,1077926
imdb/benchmarks/job/18a.sql,1,6,1538981
imdb/benchmarks/job/8a.sql,1,6,943564
imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,1,6,1759691
imdb/benchmarks/job/8d.sql,1,6,1968927
imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,1,6,1209721
imdb/benchmarks/job/8d.sql,1,6,810425
imdb/benchmarks/job/8d.sql,1,6,851786
imdb/benchmarks/ceb/10a/fe466f77ec0cd3dca2c428d45227925db297555a.sql,1,6,1373279
imdb/benchmarks/job/8c.sql,1,6,1362533
imdb/benchmarks/job/17a.sql,1,6,1167369
imdb/benchmarks/job/8c.sql,1,6,1682549
imdb/benchmarks/job/8c.sql,1,6,1803526
imdb/benchmarks/job/17a.sql,1,6,1609462
imdb/benchmarks/job/17a.sql,1,6,1524789
imdb/benchmarks/job/18b.sql,1,6,1570921
imdb/benchmarks/ceb/10a/fd4b8a0b054d271c165b33f400cbe960df4eaeaf.sql,1,6,1067365
imdb/benchmarks/ceb/10a/fe2eb3a8d76a12f5a5487e0a328bd294353322ca.sql,1,6,918850
imdb/benchmarks/ceb/10a/fd4595b17e8893f1919f57c23633b6707a56ee56.sql,1,6,1441834
imdb/benchmarks/job/17a.sql,1,6,697552
imdb/benchmarks/ceb/10a/fe2eb3a8d76a12f5a5487e0a328bd294353322ca.sql,1,6,1212883
imdb/benchmarks/job/8b.sql,1,6,1730335
imdb/benchmarks/ceb/10a/fe466f77ec0cd3dca2c428d45227925db297555a.sql,1,6,1812772
imdb/benchmarks/job/8c.sql,1,6,1346028
imdb/benchmarks/job/17a.sql,1,6,785513
imdb/benchmarks/job/8c.sql,1,6,1734806
imdb/benchmarks/job/8c.sql,1,6,1751071
imdb/benchmarks/job/16c.sql,2,7,1566231
imdb/benchmarks/job/17a.sql,1,6,1600466
imdb/benchmarks/job/18b.sql,1,6,1412091
imdb/benchmarks/ceb/10a/feb4a84432cbf3c03659dec9f994e45c20117dce.sql,1,6,905630
imdb/benchmarks/ceb/5a/5a999.sql,4,9,1891087
imdb/benchmarks/job/8d.sql,1,6,1479268
imdb/benchmarks/job/8d.sql,1,6,685116
imdb/benchmarks/job/8d.sql,1,6,1963485
imdb/benchmarks/ceb/5a/5a999.sql,4,9,1685902
imdb/benchmarks/job/8d.sql,1,6,1812773
imdb/benchmarks/job/8d.sql,1,6,1037033
imdb/benchmarks/job/8d.sql,1,6,1221654
imdb/benchmarks/job/8d.sql,1,6,979749
imdb/benchmarks/job/8d.sql,1,6,1078870
imdb/benchmarks/job/8d.sql,1,6,1043378
imdb/benchmarks/ceb/10a/fd26fe6762a3823baca81ef3c51ead7cf3c5e955.sql,1,6,1200457
imdb/benchmarks/ceb/9a/ffe8b911dff2616a3cde71e8ed914e363da07b70.sql,3,8,1213560
imdb/benchmarks/ceb/10a/fd0058725babf4fba5445b0226a9030da31f9aa8.sql,1,6,1652141
imdb/benchmarks/job/12c.sql,2,7,1152162
imdb/benchmarks/job/12b.sql,2,7,1894642
imdb/benchmarks/job/10c.sql,1,6,995834
imdb/benchmarks/ceb/10a/feab1842e30c452abd391c3326d9e4ff34c6dc11.sql,1,6,1921111
imdb/benchmarks/job/8d.sql,1,6,1752261
imdb/benchmarks/job/8d.sql,1,6,938618
imdb/benchmarks/job/8d.sql,1,6,1665270
imdb/benchmarks/ceb/10a/fce1432c9028f8e313a579905fb3eba9b785179d.sql,1,6,1234421
imdb/benchmarks/job/18c.sql,1,6,1682615
imdb/benchmarks/job/10b.sql,1,6,1406002
imdb/benchmarks/job/17b.sql,1,6,971926
imdb/benchmarks/job/10a.sql,1,6,1553904
imdb/benchmarks/ceb/10a/fe908e2b6537a8d6acfd277573458dce0e168e28.sql,1,6,1638836
imdb/benchmarks/job/18a.sql,1,6,1883251
imdb/benchmarks/job/8a.sql,1,6,1785354
imdb/benchmarks/job/8d.sql,1,6,1575848
imdb/benchmarks/job/8d.sql,1,6,998451
imdb/benchmarks/job/8d.sql,1,6,726730
imdb/benchmarks/ceb/10a/fcc58742b98426ab3b0c39979914c615637a2207.sql,1,6,1856935
imdb/benchmarks/ceb/10a/fcc1ca542628add1264f6a1afcfbe6f7d6bc5b5f.sql,1,6,993795
imdb/benchmarks/job/8d.sql,1,6,857324
imdb/benchmarks/job/8d.sql,1,6,830181
imdb/benchmarks/job/8d.sql,1,6,1281354
imdb/benchmarks/job/8d.sql,1,6,1338101
imdb/benchmarks/job/8d.sql,1,6,1916753
imdb/benchmarks/job/8d.sql,1,6,1326340
imdb/benchmarks/ceb/10a/fcb7816e4d5887e8a5fd27142974c02491c09833.sql,1,6,1549847
imdb/benchmarks/job/11a.sql,2,7,1405590
imdb/benchmarks/ceb/10a/fc64416adca80a8f03d6e1e19d8088d3d27373c8.sql,1,6,905129
imdb/benchmarks/ceb/10a/fbe7221b2bc751d53062208b3ae25604d04fbdb9.sql,1,6,1763950
imdb/benchmarks/ceb/10a/fb0913174b4e0f6b782a510736a2c65a9636ed12.sql,1,6,1945102
imdb/benchmarks/ceb/10a/f957488dffe52b327c1beabc8cfff94d0243ce47.sql,1,6,1483760
imdb/benchmarks/ceb/10a/f940aa79e650ae4167d9194891d16ff0a53bdcd9.sql,1,6,1253499
imdb/benchmarks/ceb/10a/f8bc3ee18b967d17a31f74e33b0a6e4942f90250.sql,1,6,1683549
