filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
tpcds/10gb/queries/85/999.sql,2,7,502301
tpcds/10gb/queries/85/998.sql,2,7,502819
tpcds/10gb/queries/85/997.sql,2,7,502676
tpcds/10gb/queries/85/996.sql,2,7,504145
tpcds/10gb/queries/85/995.sql,2,7,438395
tpcds/10gb/queries/85/994.sql,2,7,571060
tpcds/10gb/queries/85/996.sql,2,7,434533
tpcds/10gb/queries/85/995.sql,2,7,435351
tpcds/10gb/queries/85/993.sql,2,7,435758
tpcds/10gb/queries/85/993.sql,2,7,503039
tpcds/10gb/queries/85/992.sql,2,7,570896
tpcds/10gb/queries/85/991.sql,2,7,434904
tpcds/10gb/queries/12/999.sql,1,2,571669
tpcds/10gb/queries/12/998.sql,1,2,504196
tpcds/10gb/queries/12/997.sql,1,2,571167
tpcds/10gb/queries/12/996.sql,1,2,434812
tpcds/10gb/queries/12/996.sql,1,2,502592
tpcds/10gb/queries/85/990.sql,2,7,436165
tpcds/10gb/queries/12/996.sql,1,2,571767
tpcds/10gb/queries/12/995.sql,1,2,571195
tpcds/10gb/queries/12/994.sql,1,2,571435
tpcds/10gb/queries/12/993.sql,1,2,436118
tpcds/10gb/queries/12/992.sql,1,2,438391
tpcds/10gb/queries/12/991.sql,1,2,438397
tpcds/10gb/queries/12/991.sql,1,2,438398
tpcds/10gb/queries/12/990.sql,1,2,434850
tpcds/10gb/queries/12/99.sql,1,2,68021
tpcds/10gb/queries/12/99.sql,1,2,129319
tpcds/10gb/queries/85/99.sql,2,7,130930
tpcds/10gb/queries/85/99.sql,2,7,131287
tpcds/10gb/queries/85/989.sql,2,7,68410
tpcds/10gb/queries/85/988.sql,2,7,273619
