filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
tpcds/10gb/queries/37/999.sql,2,3,829736
tpcds/10gb/queries/12/999.sql,1,2,519048
tpcds/10gb/queries/20/999.sql,1,2,554857
tpcds/10gb/queries/82/999.sql,2,3,500718
tpcds/10gb/queries/41/999.sql,1,2,604943
tpcds/10gb/queries/18/999.sql,4,6,659993
tpcds/10gb/queries/85/999.sql,5,7,594961
tpcds/10gb/queries/98/999.sql,1,2,567626
tpcds/10gb/queries/3/99.sql,1,2,895902
tpcds/10gb/queries/46/995.sql,4,6,724863
tpcds/10gb/queries/89/999.sql,2,3,913950
tpcds/10gb/queries/89/998.sql,2,3,727968
tpcds/10gb/queries/21/99.sql,2,3,842541
tpcds/10gb/queries/41/998.sql,1,2,821516
tpcds/10gb/queries/98/998.sql,1,2,677285
tpcds/10gb/queries/98/999.sql,1,2,631946
tpcds/10gb/queries/98/999.sql,1,2,746458
tpcds/10gb/queries/98/997.sql,1,2,674984
tpcds/10gb/queries/55/99.sql,1,2,838971
tpcds/10gb/queries/55/98.sql,1,2,749612
tpcds/10gb/queries/55/97.sql,1,2,566781
tpcds/10gb/queries/55/96.sql,1,2,575595
tpcds/10gb/queries/55/95.sql,1,2,621466
tpcds/10gb/queries/55/94.sql,1,2,660150
tpcds/10gb/queries/55/97.sql,1,2,785433
tpcds/10gb/queries/68/99.sql,4,6,933115
tpcds/10gb/queries/93/9.sql,1,2,890860
tpcds/10gb/queries/93/8.sql,1,2,857560
tpcds/10gb/queries/93/8.sql,1,2,954267
tpcds/10gb/queries/22/9.sql,1,2,840743
tpcds/10gb/queries/22/9.sql,1,2,605171
tpcds/10gb/queries/22/8.sql,1,2,509896
tpcds/10gb/queries/86/9.sql,1,2,843435
tpcds/10gb/queries/86/9.sql,1,2,862390
tpcds/10gb/queries/22/7.sql,1,2,720837
tpcds/10gb/queries/22/7.sql,1,2,932130
tpcds/10gb/queries/22/7.sql,1,2,589762
tpcds/10gb/queries/22/7.sql,1,2,565242
tpcds/10gb/queries/22/7.sql,1,2,716619
tpcds/10gb/queries/22/7.sql,1,2,509179
