filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
tpcds/10gb/queries/85/999.sql,3,7,4828111
tpcds/10gb/queries/12/999.sql,1,2,4306407
tpcds/10gb/queries/20/999.sql,1,2,3237801
tpcds/10gb/queries/41/999.sql,1,2,1936992
tpcds/10gb/queries/98/999.sql,1,2,4832118
tpcds/10gb/queries/3/99.sql,1,2,4773415
tpcds/10gb/queries/3/98.sql,1,2,113975
tpcds/10gb/queries/3/97.sql,1,2,3667050
tpcds/10gb/queries/3/98.sql,1,2,2565148
tpcds/10gb/queries/55/99.sql,1,2,1747924
tpcds/10gb/queries/93/9.sql,1,2,4428344
tpcds/10gb/queries/22/9.sql,1,2,3153310
tpcds/10gb/queries/86/9.sql,1,2,1798371
tpcds/10gb/queries/42/9.sql,1,2,1731012
tpcds/10gb/queries/42/9.sql,1,2,1748319
tpcds/10gb/queries/42/8.sql,1,2,2468576
tpcds/10gb/queries/42/8.sql,1,2,2838192
tpcds/10gb/queries/43/9.sql,1,2,4768729
tpcds/10gb/queries/43/8.sql,1,2,1413852
tpcds/10gb/queries/41/998.sql,1,2,1768301
tpcds/10gb/queries/52/9.sql,1,2,4779484
tpcds/10gb/queries/20/998.sql,1,2,1530205
tpcds/10gb/queries/41/997.sql,1,2,1330619
tpcds/10gb/queries/55/98.sql,1,2,2572736
