filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,1,6,4410238
imdb/benchmarks/ceb/10a/7bcc6d0a7d4f71732a63dd7ed1fa90b920521629.sql,1,6,2945435
imdb/benchmarks/ceb/10a/d4eec8b3940f97bddc1b30930d723b9b1245aee9.sql,1,6,5078916
imdb/benchmarks/ceb/10a/b0fa6a3f8fa1820a4f7be7aeb6b405909834053c.sql,1,6,6283849
imdb/benchmarks/ceb/4a/4a482.sql,1,6,6063559
imdb/benchmarks/ceb/4a/4a482.sql,1,6,4616659
imdb/benchmarks/job/18c.sql,1,6,3730893
imdb/benchmarks/job/18b.sql,1,6,6574608
imdb/benchmarks/job/17a.sql,1,6,5073003
imdb/benchmarks/job/17a.sql,1,6,6576380
imdb/benchmarks/job/17d.sql,1,6,5182420
imdb/benchmarks/job/18a.sql,1,6,4219255
imdb/benchmarks/job/17d.sql,1,6,4987043
imdb/benchmarks/job/17f.sql,1,6,5224300
imdb/benchmarks/job/17c.sql,1,6,5324389
imdb/benchmarks/job/17b.sql,1,6,3362808
imdb/benchmarks/job/17e.sql,1,6,3653993
imdb/benchmarks/ceb/10a/4f19c56e1f0ccdeca925474a607fb0d9994532ff.sql,1,6,2896937
imdb/benchmarks/ceb/10a/aa1883d2afa0b06a4d39a9ac7a59f64b70e056bd.sql,1,6,6094541
imdb/benchmarks/ceb/10a/f44e11e05312751aed578e99662faaef39704609.sql,1,6,4404548
imdb/benchmarks/job/10b.sql,1,6,3905322
imdb/benchmarks/ceb/10a/f33c42be8454d0e1823e578572022699fb67185d.sql,1,6,3139177
imdb/benchmarks/ceb/4a/4a129.sql,1,6,4001918
imdb/benchmarks/ceb/10a/3272b31ab2c815e3cceca23d845bd2bb6ce9dfa1.sql,1,6,4217861
imdb/benchmarks/ceb/10a/3272b31ab2c815e3cceca23d845bd2bb6ce9dfa1.sql,1,6,6395060
imdb/benchmarks/ceb/4a/4a211.sql,1,6,3101211
imdb/benchmarks/ceb/4a/4a211.sql,1,6,4331307
imdb/benchmarks/ceb/4a/4a211.sql,1,6,4931698
imdb/benchmarks/ceb/4a/4a211.sql,1,6,3729884
imdb/benchmarks/ceb/10a/6a8c485255dad8338337788b05933746cfba3a86.sql,1,6,5789360
imdb/benchmarks/ceb/4a/4a211.sql,1,6,6240296
imdb/benchmarks/ceb/4a/4a211.sql,1,6,5973557
imdb/benchmarks/ceb/4a/4a211.sql,1,6,5095829
imdb/benchmarks/ceb/10a/396bfb4e1af7ece9f86b8a4bc53c4bbac1c7d12b.sql,1,6,4579787
imdb/benchmarks/ceb/4a/4a211.sql,1,6,3475352
imdb/benchmarks/ceb/4a/4a110.sql,1,6,5805866
imdb/benchmarks/ceb/4a/4a110.sql,1,6,4973489
imdb/benchmarks/job/8a.sql,1,6,3983048
imdb/benchmarks/job/8b.sql,1,6,4480121
imdb/benchmarks/job/8d.sql,1,6,3347790
imdb/benchmarks/job/10c.sql,1,6,5660201
imdb/benchmarks/ceb/4a/4a137.sql,1,6,3635339
imdb/benchmarks/job/8c.sql,1,6,5296144
imdb/benchmarks/ceb/4a/4a222.sql,1,6,4593811
imdb/benchmarks/ceb/10a/69392b806b2d245ebf7e4ae196b9947536c45af4.sql,1,6,4331339
imdb/benchmarks/ceb/10a/af3f46ab118a1c2d503aeeee2e8c5ae79687f8a1.sql,1,6,6215556
imdb/benchmarks/job/8d.sql,1,6,2888862
imdb/benchmarks/ceb/10a/69392b806b2d245ebf7e4ae196b9947536c45af4.sql,1,6,5005574
imdb/benchmarks/job/8d.sql,1,6,3965029
imdb/benchmarks/ceb/10a/4b303f7a1aa4d1474bae2a43a7c6d7c251bb574a.sql,1,6,5404576
imdb/benchmarks/ceb/4a/4a340.sql,1,6,3194653
imdb/benchmarks/ceb/4a/4a340.sql,1,6,3486184
imdb/benchmarks/job/8c.sql,1,6,6455551
imdb/benchmarks/job/8b.sql,1,6,2934109
imdb/benchmarks/ceb/10a/4b303f7a1aa4d1474bae2a43a7c6d7c251bb574a.sql,1,6,5714650
imdb/benchmarks/ceb/4a/4a340.sql,1,6,5296174
imdb/benchmarks/ceb/10a/af3f46ab118a1c2d503aeeee2e8c5ae79687f8a1.sql,1,6,3635340
imdb/benchmarks/ceb/10a/69392b806b2d245ebf7e4ae196b9947536c45af4.sql,1,6,5393227
imdb/benchmarks/ceb/4a/4a340.sql,1,6,3299755
imdb/benchmarks/ceb/10a/e36a667e71d4d203c73e4c37a28685c5493e635a.sql,1,6,5602864
imdb/benchmarks/job/8d.sql,1,6,6235659
imdb/benchmarks/job/8d.sql,1,6,4770038
imdb/benchmarks/ceb/10a/4b303f7a1aa4d1474bae2a43a7c6d7c251bb574a.sql,1,6,5789361
imdb/benchmarks/ceb/4a/4a340.sql,1,6,3743149
imdb/benchmarks/job/10c.sql,1,6,4168178
imdb/benchmarks/job/8a.sql,1,6,5248555
imdb/benchmarks/ceb/10a/69392b806b2d245ebf7e4ae196b9947536c45af4.sql,1,6,4265816
imdb/benchmarks/job/8c.sql,1,6,3261180
imdb/benchmarks/ceb/4a/4a340.sql,1,6,4756495
imdb/benchmarks/ceb/10a/69392b806b2d245ebf7e4ae196b9947536c45af4.sql,1,6,3697338
imdb/benchmarks/job/8d.sql,1,6,2768298
imdb/benchmarks/job/8b.sql,1,6,5044489
imdb/benchmarks/job/8d.sql,1,6,4880694
imdb/benchmarks/job/8c.sql,1,6,6342451
imdb/benchmarks/ceb/4a/4a340.sql,1,6,2793845
imdb/benchmarks/job/8d.sql,1,6,5784167
imdb/benchmarks/ceb/10a/69392b806b2d245ebf7e4ae196b9947536c45af4.sql,1,6,3715957
imdb/benchmarks/ceb/4a/4a222.sql,1,6,4570308
imdb/benchmarks/ceb/10a/af3f46ab118a1c2d503aeeee2e8c5ae79687f8a1.sql,1,6,4082043
imdb/benchmarks/ceb/10a/e36a667e71d4d203c73e4c37a28685c5493e635a.sql,1,6,6090865
imdb/benchmarks/ceb/4a/4a137.sql,1,6,4588530
imdb/benchmarks/job/8b.sql,1,6,3577786
imdb/benchmarks/ceb/10a/af3f46ab118a1c2d503aeeee2e8c5ae79687f8a1.sql,1,6,3093012
imdb/benchmarks/ceb/10a/4b303f7a1aa4d1474bae2a43a7c6d7c251bb574a.sql,1,6,3127754
imdb/benchmarks/ceb/4a/4a340.sql,1,6,4955057
imdb/benchmarks/job/10a.sql,1,6,4680381
imdb/benchmarks/ceb/10a/4d7460a7ee36c51d68901fe7ac200928f8a1048d.sql,1,6,4891369
imdb/benchmarks/ceb/10a/b4b3b6a0bb9299cda0685258eb2065128b0a3309.sql,1,6,5511031
imdb/benchmarks/ceb/4a/4a143.sql,1,6,4125850
imdb/benchmarks/ceb/4a/4a169.sql,1,6,5531608
imdb/benchmarks/ceb/4a/4a192.sql,1,6,4680444
imdb/benchmarks/ceb/4a/4a105.sql,1,6,4444164
imdb/benchmarks/ceb/4a/4a143.sql,1,6,6373023
imdb/benchmarks/ceb/4a/4a192.sql,1,6,5729340
imdb/benchmarks/ceb/4a/4a105.sql,1,6,5279956
imdb/benchmarks/ceb/4a/4a105.sql,1,6,6588777
imdb/benchmarks/ceb/4a/4a169.sql,1,6,6303461
imdb/benchmarks/ceb/4a/4a105.sql,1,6,4056302
imdb/benchmarks/ceb/4a/4a105.sql,1,6,4445765
imdb/benchmarks/ceb/4a/4a105.sql,1,6,4588787
imdb/benchmarks/ceb/4a/4a192.sql,1,6,5890727
imdb/benchmarks/ceb/4a/4a192.sql,1,6,2946982
imdb/benchmarks/ceb/10a/76606f72fdf1a6b058fa85061c5ebaaac1dd0b1f.sql,1,6,2793876
imdb/benchmarks/ceb/4a/4a192.sql,1,6,4498410
imdb/benchmarks/ceb/4a/4a169.sql,1,6,3052061
imdb/benchmarks/ceb/4a/4a105.sql,1,6,5746786
imdb/benchmarks/ceb/10a/76606f72fdf1a6b058fa85061c5ebaaac1dd0b1f.sql,1,6,4166479
imdb/benchmarks/ceb/4a/4a192.sql,1,6,4752569
imdb/benchmarks/ceb/4a/4a143.sql,1,6,5677621
imdb/benchmarks/ceb/4a/4a105.sql,1,6,4956423
imdb/benchmarks/ceb/4a/4a143.sql,1,6,3730988
imdb/benchmarks/ceb/4a/4a192.sql,1,6,5548312
imdb/benchmarks/ceb/4a/4a105.sql,1,6,4507420
imdb/benchmarks/ceb/4a/4a105.sql,1,6,5290308
imdb/benchmarks/ceb/4a/4a192.sql,1,6,4227268
imdb/benchmarks/ceb/4a/4a463.sql,1,6,4389162
imdb/benchmarks/ceb/10a/c2031b58731c5dcf465df2578d94172cc2eb15a8.sql,1,6,5168424
imdb/benchmarks/ceb/10a/2da5ee64d2844505bd15346a20859f408ffe41f0.sql,1,6,3360867
imdb/benchmarks/ceb/4a/4a168.sql,1,6,5914915
imdb/benchmarks/ceb/10a/271b8e34f95bb5aa2d619f297bddd0760972b2ec.sql,1,6,4639741
imdb/benchmarks/ceb/4a/4a357.sql,1,6,5018537
imdb/benchmarks/ceb/4a/4a250.sql,1,6,5045543
imdb/benchmarks/ceb/4a/4a410.sql,1,6,4300074
imdb/benchmarks/ceb/4a/4a250.sql,1,6,4142472
imdb/benchmarks/ceb/4a/4a250.sql,1,6,3234357
imdb/benchmarks/ceb/10a/6e5e3967ae946194d90f18fc25f459ebf6030831.sql,1,6,4979696
imdb/benchmarks/ceb/10a/740ce9f9ce8888e354a31a3183ac5c3c0efdd93e.sql,1,6,2952382
imdb/benchmarks/ceb/4a/4a352.sql,1,6,5465777
imdb/benchmarks/ceb/10a/b10d6f97949e6010b8b0846c246c9d0956037585.sql,1,6,5867206
imdb/benchmarks/ceb/4a/4a250.sql,1,6,3965420
imdb/benchmarks/ceb/4a/4a21.sql,1,6,4766522
