filepath,num_joins_in_user_query,num_joins_in_benchmark_query,query_id
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,1,6,1277920
imdb/benchmarks/ceb/4a/4a482.sql,1,6,2294779
imdb/benchmarks/job/18c.sql,1,6,1544593
imdb/benchmarks/job/8a.sql,1,6,1722490
imdb/benchmarks/job/9a.sql,2,7,1728627
imdb/benchmarks/job/10b.sql,1,6,2198389
imdb/benchmarks/ceb/4a/4a129.sql,1,6,953291
imdb/benchmarks/job/10c.sql,1,6,1356196
imdb/benchmarks/ceb/10a/7bcc6d0a7d4f71732a63dd7ed1fa90b920521629.sql,1,6,2048232
imdb/benchmarks/job/8b.sql,1,6,1593652
imdb/benchmarks/ceb/10a/d4eec8b3940f97bddc1b30930d723b9b1245aee9.sql,1,6,883802
imdb/benchmarks/ceb/4a/4a211.sql,1,6,2605786
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,1,6,575977
imdb/benchmarks/job/12a.sql,2,7,1513465
imdb/benchmarks/job/10a.sql,1,6,1578395
imdb/benchmarks/ceb/10a/b0fa6a3f8fa1820a4f7be7aeb6b405909834053c.sql,1,6,1620498
imdb/benchmarks/job/8d.sql,1,6,457068
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,1,6,434970
imdb/benchmarks/ceb/4a/4a110.sql,1,6,1754552
imdb/benchmarks/job/7a.sql,2,7,2458943
imdb/benchmarks/ceb/10a/d4eec8b3940f97bddc1b30930d723b9b1245aee9.sql,1,6,2323469
imdb/benchmarks/job/18b.sql,1,6,1662471
imdb/benchmarks/ceb/8a/8a105.sql,14,15,1593782
imdb/benchmarks/job/16d.sql,3,7,559298
imdb/benchmarks/job/17a.sql,1,6,2590234
imdb/benchmarks/job/16b.sql,3,7,1383936
imdb/benchmarks/job/17d.sql,1,6,2590344
imdb/benchmarks/job/8c.sql,1,6,1668553
imdb/benchmarks/ceb/4a/4a482.sql,1,6,1572927
imdb/benchmarks/job/18a.sql,3,7,686936
imdb/benchmarks/ceb/10a/4f19c56e1f0ccdeca925474a607fb0d9994532ff.sql,3,7,2385455
imdb/benchmarks/ceb/10a/aa1883d2afa0b06a4d39a9ac7a59f64b70e056bd.sql,1,6,1740745
imdb/benchmarks/job/17f.sql,1,6,1243192
imdb/benchmarks/ceb/4a/4a137.sql,1,6,1350357
imdb/benchmarks/ceb/4a/4a222.sql,1,6,2085056
imdb/benchmarks/ceb/10a/f44e11e05312751aed578e99662faaef39704609.sql,1,6,2542135
imdb/benchmarks/ceb/4a/4a340.sql,1,6,1950270
imdb/benchmarks/ceb/4a/4a143.sql,1,6,1854604
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,1,6,1143779
imdb/benchmarks/job/9c.sql,2,7,2294878
imdb/benchmarks/ceb/10a/f33c42be8454d0e1823e578572022699fb67185d.sql,1,6,990680
imdb/benchmarks/job/17c.sql,1,6,1951101
imdb/benchmarks/ceb/10a/3272b31ab2c815e3cceca23d845bd2bb6ce9dfa1.sql,1,6,937548
imdb/benchmarks/job/12c.sql,2,7,2298231
imdb/benchmarks/job/16d.sql,3,7,1226406
imdb/benchmarks/ceb/10a/6a8c485255dad8338337788b05933746cfba3a86.sql,1,6,2515150
imdb/benchmarks/job/17d.sql,1,6,1202806
imdb/benchmarks/job/17b.sql,3,7,2620236
imdb/benchmarks/ceb/10a/396bfb4e1af7ece9f86b8a4bc53c4bbac1c7d12b.sql,3,7,2337881
imdb/benchmarks/ceb/10a/69392b806b2d245ebf7e4ae196b9947536c45af4.sql,1,6,851931
imdb/benchmarks/job/17e.sql,2,7,1763383
imdb/benchmarks/job/11a.sql,2,7,1686003
imdb/benchmarks/ceb/4a/4a143.sql,1,6,1086649
imdb/benchmarks/ceb/10a/ff5392412c047db440be1c25a9368dca0af322a6.sql,1,6,747990
